generated_at,model_id,model_name_zh,research_artifact_id,artifact_version,source_timing_artifact_id,anomaly_exclusion_basis,decision_basis,sensitivity_basis,feature_time_basis,feature_time_basis_zh,feature_information_cutoff,candidate_confirmation_rule_id,pending_window_days,exit_clock_id,entry_rule_id,stop_rule_id,win_definition,neutral_definition,failure_definition,high_return_definition,monthly_revenue_scope,financial_statement_scope,financial_statement_fields_excluded,same_stock_non_overlap_applied,same_stock_overlap_pair_count,same_stock_revenue_period_repeat_count,timing_expected_accepted_trade_count,timing_accepted_trade_count_parity_status,anomaly_interpretation_status,feature_context_revenue_anomaly_candidate_count,feature_context_candidate_values_retained_in_feature_evidence,sample_count_context,combination_policy,approved_for_daily,production_change,promotion_readiness,row_type,feature_order,feature_id,feature_family,feature_rule,feature_column,feature_observed_column,feature_independence_status,equivalent_to_feature_id,feature_observed_count,feature_coverage_pct,feature_hit_count,evidence_interpretation,accepted_trade_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_realized_return_pct,median_realized_return_pct,high_return_8_count,high_return_8_rate_pct,loss_5_count,loss_5_rate_pct,feature_hit_rate_within_observed_pct,high_return_group_count,high_return_feature_observed_count,high_return_feature_hit_count,high_return_feature_hit_rate_pct,high_return_feature_hit_rate_within_observed_pct,win_group_count,win_feature_observed_count,win_feature_hit_count,win_feature_hit_rate_pct,win_feature_hit_rate_within_observed_pct,failure_group_count,failure_feature_observed_count,failure_feature_hit_count,failure_feature_hit_rate_pct,failure_feature_hit_rate_within_observed_pct,high_return_minus_failure_hit_rate_pct,high_return_minus_failure_hit_rate_within_observed_pct,delta_vs_baseline_win_rate_pct,delta_vs_baseline_failure_rate_pct,delta_vs_baseline_avg_return_pct,delta_vs_baseline_median_return_pct,delta_vs_baseline_high_return_8_rate_pct,delta_vs_baseline_loss_5_rate_pct,high_return_feature_value_count,high_return_feature_mean,high_return_feature_median,win_feature_value_count,win_feature_mean,win_feature_median,failure_feature_value_count,failure_feature_mean,failure_feature_median,high_return_minus_failure_feature_mean,high_return_minus_failure_feature_median,candidate_threshold_sensitivity_direction_status
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,150,volume_ratio_prev20,volume,"compare volume_ratio_prev20 between high-return, win, and failure groups at signal_date_close",volume_ratio_prev20,volume_ratio_prev20,numeric_contrast_not_binary_mask,,1530,100.0,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,439.0,1.0639,0.9744,541.0,1.0776,0.9963,767.0,1.0715,0.9477,-0.0076,0.0267,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,200,rsi14,technical,"compare rsi14 between high-return, win, and failure groups at signal_date_close",rsi14,rsi14,numeric_contrast_not_binary_mask,,1530,100.0,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,439.0,56.7698,57.1429,541.0,57.2104,57.5,767.0,56.6118,56.7568,0.158,0.3861,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,210,macd_hist,technical,"compare macd_hist between high-return, win, and failure groups at signal_date_close",macd_hist,macd_hist,numeric_contrast_not_binary_mask,,1357,88.6928,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,404.0,0.3939,0.1184,496.0,0.3238,0.1184,665.0,-0.0923,0.0896,0.4862,0.0288,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,220,kd_k_value,technical,"compare k_value between high-return, win, and failure groups at signal_date_close",k_value,k_value,numeric_contrast_not_binary_mask,,1530,100.0,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,439.0,56.6076,58.3002,541.0,57.3509,59.2472,767.0,57.2843,59.3533,-0.6767,-1.0531,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,230,kd_d_value,technical,"compare d_value between high-return, win, and failure groups at signal_date_close",d_value,d_value,numeric_contrast_not_binary_mask,,1530,100.0,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,439.0,54.1097,54.7826,541.0,54.4644,55.206,767.0,53.4931,54.3379,0.6166,0.4447,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,240,kdj_j_value,technical,"compare kdj_j_value between high-return, win, and failure groups at signal_date_close",kdj_j_value,kdj_j_value,numeric_contrast_not_binary_mask,,1530,100.0,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,439.0,61.6034,65.6335,541.0,63.124,67.2728,767.0,64.8666,70.5092,-3.2632,-4.8757,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,250,bb_width_pct,technical,"compare bb_width_pct between high-return, win, and failure groups at signal_date_close",bb_width_pct,bb_width_pct,numeric_contrast_not_binary_mask,,1530,100.0,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,439.0,16.496,14.1561,541.0,16.0413,13.6605,767.0,12.9371,10.6363,3.5589,3.5198,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,260,ema23_slope_5d_pct,technical,"compare ema23_slope_5d_pct between high-return, win, and failure groups at signal_date_close",ema23_slope_5d_pct,ema23_slope_5d_pct,numeric_contrast_not_binary_mask,,1405,91.8301,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,415.0,1.4341,1.0043,510.0,1.4065,0.9675,693.0,0.9702,0.6406,0.4639,0.3637,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,270,distance_to_ema23_pct,technical,"compare distance_to_ema23_pct between high-return, win, and failure groups at signal_date_close",distance_to_ema23_pct,distance_to_ema23_pct,numeric_contrast_not_binary_mask,,1461,95.4902,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,421.0,3.3717,3.2373,522.0,3.3517,3.2342,727.0,2.6194,2.3665,0.7523,0.8708,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_unresolved_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1530,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,0,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,numeric_feature,300,tdcc_consecutive_up_weeks,tdcc,"compare tdcc_consecutive_up_weeks between high-return, win, and failure groups at signal_date_close",tdcc_consecutive_up_weeks,tdcc_consecutive_up_weeks,numeric_contrast_not_binary_mask,,261,17.0588,,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,,439.0,,,,,541.0,,,,,767.0,,,,,,,,,,,,,69.0,0.8841,0.0,91.0,1.1429,1.0,123.0,1.3333,1.0,-0.4492,-1.0,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,baseline,0,fixed_range23_breakout_3d_confirmation_d20_baseline,baseline,23-day highest-close breakout within three trading days; next-open entry; confirmation-relative D+20 close exit,,,baseline_not_applicable,,1702,100.0,1702,baseline_anchor,1702.0,587.0,237.0,878.0,34.4888,13.9248,51.5864,4.0604,-0.6229,480.0,28.2021,565.0,33.1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_sensitivity_published
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,10,revenue_latest30_and_cumulative20,monthly_revenue,latest monthly revenue YoY >= 30% and cumulative monthly revenue YoY >= 20% evaluated at confirmation_date_close,feature__revenue_latest30_and_cumulative20,feature_observed__revenue_latest30_and_cumulative20,distinct_observed_mask,,1701,99.9412,818,positive_discriminator_single_feature_candidate,818.0,312.0,97.0,409.0,38.1418,11.8582,50.0,4.5483,-0.0964,256.0,31.2958,267.0,32.6406,48.0894,480.0,480.0,256.0,53.3333,53.3333,587.0,587.0,312.0,53.1516,53.1516,878.0,877.0,409.0,46.5831,46.6363,6.7502,6.697,3.653,-1.5864,0.4879,0.5265,3.0937,-0.5556,,,,,,,,,,,,stable_positive
