model_id,event_date,stock_id,stock_name,market,market_regime,classification_id,classification_name_zh,pattern_tags,consolidation_type,consolidation_name_zh,price_position_type,price_position_name_zh,attack_method,attack_method_name_zh,candle_quality,candle_quality_name_zh,follow_through_type,follow_through_name_zh,follow_through_tags,risk_type,risk_name_zh,risk_tags,volume_ratio,signal_return_1d_pct,signal_open,signal_high,signal_low,signal_close,next_open,next_high,next_low,next_close,touch_5ma_10d,touch_10ma_10d,break_signal_low_5d,range_width_20_pct,range_width_40_pct,range_width_60_pct,low_position_60_pct,limit_up_like,out_of_sample
volume_range_breakout,20250514,2328,廣宇,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|non_consolidation|unknown_position|general_breakout|standard_candle|break_signal_low|breakout_failure,non_consolidation,非盤整,unknown_position,位階資料不足,general_breakout,一般突破,standard_candle,一般K棒,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,2.3293,5.2632,39.45,41.45,39.35,41.0,40.8,41.2,40.0,40.65,True,True,True,22.8395,,,,False,False
volume_range_breakout,20250514,2329,華泰,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|short_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_continuation|volume_overheat,short_consolidation,短盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,volume_overheat,量能過熱,volume_overheat,5.2678,9.8655,34.25,36.75,33.85,36.75,36.7,38.35,36.3,37.0,True,True,False,12.5628,,,,True,False
volume_range_breakout,20250514,2376,技嘉,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|non_consolidation|unknown_position|general_breakout|standard_candle|next_day_gap_fade|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,general_breakout,一般突破,standard_candle,一般K棒,next_day_gap_fade,隔日開高走低,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.5507,5.835,253.0,264.0,253.0,263.0,266.0,276.5,265.0,265.5,True,True,False,21.5311,,,,False,False
volume_range_breakout,20250514,2382,廣達,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|non_consolidation|unknown_position|general_breakout|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,unknown_position,位階資料不足,general_breakout,一般突破,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,2.2226,5.5344,268.0,277.0,267.0,276.5,276.5,278.5,274.5,277.5,True,True,True,20.4494,,,,False,False
volume_range_breakout,20250514,2408,南亞科,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|non_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_gap_fade|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.5214,9.9022,41.65,44.95,40.35,44.95,45.45,46.2,44.4,45.3,True,True,False,32.0695,,,,True,False
volume_range_breakout,20250514,2421,建準,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|non_consolidation|unknown_position|general_breakout|standard_candle|next_day_continuation|stop_loss_easy_trigger,non_consolidation,非盤整,unknown_position,位階資料不足,general_breakout,一般突破,standard_candle,一般K棒,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,stop_loss_easy_trigger,停損容易被打到,tight_signal_low_stop,2.0869,2.0408,99.0,100.5,97.1,100.0,100.0,100.5,99.2,100.5,True,True,False,24.8408,,,,False,False
volume_range_breakout,20250514,2449,京元電子,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|non_consolidation|unknown_position|locked_limit_up|close_at_high|pullback_10ma|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,normal_risk,一般風險,,3.4392,9.7162,93.0,100.5,92.9,100.5,99.8,99.8,96.8,98.2,True,True,False,22.0681,,,,True,False
volume_range_breakout,20250514,2543,皇昌,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|non_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_continuation|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.4143,10.0,82.3,86.9,81.5,86.9,87.2,90.1,86.9,88.2,True,True,False,24.8154,,,,True,False
volume_range_breakout,20250514,2613,中櫃,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|short_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_gap_fade|normal_risk,short_consolidation,短盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma,normal_risk,一般風險,,3.9034,9.9662,29.8,32.55,29.6,32.55,33.1,34.45,31.85,32.65,True,True,False,16.2706,,,,True,False
volume_range_breakout,20250514,3013,晟銘電,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|non_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_continuation|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.3005,9.5535,99.7,105.5,97.7,105.5,107.5,111.0,106.0,108.0,True,True,False,32.0631,,,,True,False
volume_range_breakout,20250514,3057,喬鼎,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|non_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_continuation|stop_loss_easy_trigger,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,stop_loss_easy_trigger,停損容易被打到,tight_signal_low_stop,2.0205,9.5596,10.2,10.2,10.2,10.2,11.2,11.2,10.9,11.2,True,True,False,20.9091,,,,True,False
volume_range_breakout,20250514,3059,華晶科,listed,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|non_consolidation|unknown_position|volume_attack|explosive_long_red|next_day_continuation|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,explosive_long_red,爆量長紅,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,3.8156,6.0606,39.1,41.2,38.95,40.25,40.3,42.15,39.75,41.45,True,True,False,21.2934,,,,False,False
volume_range_breakout,20250514,3062,建漢,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|non_consolidation|unknown_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,4.9225,9.8468,24.5,25.1,23.6,25.1,25.05,25.75,24.1,24.7,True,True,True,19.598,,,,True,False
volume_range_breakout,20250514,3094,聯傑,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|short_consolidation|unknown_position|general_breakout|close_at_high|pullback_10ma|normal_risk,short_consolidation,短盤整,unknown_position,位階資料不足,general_breakout,一般突破,close_at_high,收最高,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.9072,6.5126,24.15,25.35,24.05,25.35,25.35,25.4,25.0,25.15,True,True,False,14.186,,,,False,False
volume_range_breakout,20250514,3149,正達,listed,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|non_consolidation|unknown_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,non_consolidation,非盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,4.4175,7.6294,36.8,40.0,36.65,39.5,39.9,40.15,38.2,39.95,True,True,True,30.7958,,,,False,False
volume_range_breakout,20250514,3229,晟鈦,listed,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|short_consolidation|unknown_position|volume_attack|false_breakout|break_signal_low|breakout_failure,short_consolidation,短盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,false_breakout,假突破,break_signal_low,跌破訊號低點,pullback_5ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,3.1088,3.9711,14.0,14.4,14.0,14.4,14.4,14.4,13.7,13.7,True,False,True,12.0,,,,False,False
volume_range_breakout,20250514,3231,緯創,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|short_consolidation|unknown_position|general_breakout|standard_candle|break_signal_low|breakout_failure,short_consolidation,短盤整,unknown_position,位階資料不足,general_breakout,一般突破,standard_candle,一般K棒,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,2.1596,5.53,110.5,115.0,110.0,114.5,114.0,114.5,111.0,111.5,True,True,True,14.594,,,,False,False
volume_range_breakout,20250514,3653,健策,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|non_consolidation|unknown_position|general_breakout|standard_candle|next_day_continuation|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,general_breakout,一般突破,standard_candle,一般K棒,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.4923,7.6271,1180.0,1275.0,1135.0,1270.0,1270.0,1305.0,1250.0,1300.0,True,True,False,44.1074,,,,False,False
volume_range_breakout,20250514,3694,海華,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|non_consolidation|unknown_position|general_breakout|standard_candle|pullback_10ma|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,general_breakout,一般突破,standard_candle,一般K棒,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.8341,6.0063,48.4,51.4,48.1,50.3,49.7,50.2,49.3,49.7,True,True,False,20.5446,,,,False,False
volume_range_breakout,20250514,3701,大眾控,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_lt_2|non_consolidation|unknown_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,1.5742,9.9678,34.2,34.2,34.2,34.2,34.4,36.2,33.5,33.9,True,True,True,23.384,,,,True,False
volume_range_breakout,20250514,4526,東台,listed,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|non_consolidation|unknown_position|volume_attack|standard_candle|break_signal_low|breakout_failure,non_consolidation,非盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,standard_candle,一般K棒,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,3.1297,4.9057,26.8,28.3,26.15,27.8,27.3,28.2,27.05,28.0,True,True,True,37.0558,,,,False,False
volume_range_breakout,20250514,4552,力達-KY,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|short_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_continuation|stop_loss_easy_trigger,short_consolidation,短盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,stop_loss_easy_trigger,停損容易被打到,tight_signal_low_stop,3.9589,9.8321,22.8,22.9,22.8,22.9,23.8,24.8,23.75,24.5,True,True,False,6.1069,,,,True,False
volume_range_breakout,20250514,4576,大銀微系統,listed,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|non_consolidation|unknown_position|volume_attack|standard_candle|pullback_10ma|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,standard_candle,一般K棒,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,normal_risk,一般風險,,4.6616,4.4444,136.5,142.0,132.5,141.0,140.0,143.5,138.5,140.0,True,True,False,41.9558,,,,False,False
volume_range_breakout,20250514,4581,光隆精密-KY,listed,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|short_consolidation|unknown_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,short_consolidation,短盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,4.082,5.3114,56.3,58.0,56.3,57.5,58.4,58.4,56.1,56.4,True,True,True,17.6842,,,,False,False
volume_range_breakout,20250514,6117,迎廣,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|non_consolidation|unknown_position|locked_limit_up|close_at_high|pullback_10ma|volume_overheat,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,volume_overheat,量能過熱,volume_overheat,5.4305,9.9881,85.2,92.5,84.8,92.5,92.5,94.9,90.8,92.0,True,True,False,18.0461,,,,True,False
volume_range_breakout,20250514,6861,睿生光電,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|short_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_continuation|normal_risk,short_consolidation,短盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,4.6683,9.8196,51.0,54.8,50.2,54.8,55.6,58.0,55.0,56.6,True,True,False,15.2392,,,,True,False
volume_range_breakout,20250514,6962,奕力-KY,listed,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|non_consolidation|unknown_position|volume_attack|false_breakout|break_signal_low|breakout_failure,non_consolidation,非盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,false_breakout,假突破,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,3.6772,7.2072,56.8,60.4,56.3,59.5,59.3,59.8,56.0,56.2,True,True,True,32.1101,,,,False,False
volume_range_breakout,20250514,8039,台虹,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|short_consolidation|unknown_position|general_breakout|close_at_high|next_day_continuation|normal_risk,short_consolidation,短盤整,unknown_position,位階資料不足,general_breakout,一般突破,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.0771,4.5249,44.5,46.25,44.3,46.2,46.1,47.4,45.9,47.0,True,True,False,11.7207,,,,False,False
volume_range_breakout,20250514,8150,南茂,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|short_consolidation|unknown_position|general_breakout|standard_candle|next_day_continuation|stop_loss_easy_trigger,short_consolidation,短盤整,unknown_position,位階資料不足,general_breakout,一般突破,standard_candle,一般K棒,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,stop_loss_easy_trigger,停損容易被打到,tight_signal_low_stop,2.9018,3.8532,27.9,28.5,27.6,28.3,28.4,28.7,28.1,28.5,True,True,False,15.2401,,,,False,False
volume_range_breakout,20250514,8464,億豐,listed,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|non_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_continuation|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,3.4141,9.9747,425.0,435.5,408.5,435.5,438.0,445.5,430.5,438.5,True,True,False,25.0379,,,,True,False
volume_range_breakout,20250514,8996,高力,listed,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|non_consolidation|unknown_position|general_breakout|upper_shadow|pullback_10ma|normal_risk,non_consolidation,非盤整,unknown_position,位階資料不足,general_breakout,一般突破,upper_shadow,留上影,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.7615,6.3877,230.5,249.0,230.5,241.5,241.5,247.5,237.0,245.5,True,True,False,24.4737,,,,False,False
