review_priority,taxonomy_review_status,stock_id,stock_name,industry,category,decision_priority,decision_score,risk_handling_bucket,effective_primary_theme,effective_secondary_themes,effective_structural_theme_bucket,effective_theme_structural_status,effective_theme_mainstream_label,effective_taxonomy_source,effective_confidence,volume_ratio,return_5d,return_20d,why_selected,downgrade_flags,effective_notes
1,industry_core_needs_market_theme,3051,力特,光電業,pattern,D_risk_downgrade,26.6,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.68,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.68；距前高=-12.58%；20日漲幅=-7.82%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,5269,祥碩,半導體業,pattern,D_risk_downgrade,26.6,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.65,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.65；距前高=-8.57%；20日漲幅=3.60%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,3694,海華,通信網路業,pattern,D_risk_downgrade,26.6,hard_exclusion,,,,core_mainstream_theme,core_mainstream_supported,,,0.57,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.57；距前高=-8.64%；20日漲幅=8.47%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,2305,全友,電腦及週邊設備業,true_breakout,D_risk_downgrade,23.8,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,2.32,,,嚴格突破；型態=breakout_confirmed / true_breakout；分類分數=74；量比=2.32；距前高=1.53%；20日漲幅=43.21%；TDCC=distribution_warning,tdcc_distribution_warning|continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20|false_breakout_risk,
1,industry_core_needs_market_theme,2402,毅嘉,電子零組件業,pattern,D_risk_downgrade,23.0,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.91,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.91；距前高=-22.24%；20日漲幅=-8.58%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,6781,AES-KY,電子零組件業,pattern,D_risk_downgrade,23.0,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.8,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.80；距前高=-15.33%；20日漲幅=2.20%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,3714,富采,光電業,pattern,D_risk_downgrade,23.0,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.77,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.77；距前高=-16.53%；20日漲幅=-7.27%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,4956,光鋐,光電業,pattern,D_risk_downgrade,23.0,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.74,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.74；距前高=-24.79%；20日漲幅=-7.76%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,6168,宏齊,光電業,pattern,D_risk_downgrade,23.0,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.61,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.61；距前高=-16.34%；20日漲幅=0.92%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,2388,威盛,半導體業,pattern,D_risk_downgrade,23.0,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.55,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.55；距前高=-18.51%；20日漲幅=-10.47%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,6205,詮欣,電子零組件業,pattern,D_risk_downgrade,23.0,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.39,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.39；距前高=-26.32%；20日漲幅=-18.52%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
1,industry_core_needs_market_theme,2302,麗正,半導體業,range_rebound,C_watch_only,22.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.96,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=1.96；距前高=-4.16%；20日漲幅=82.61%；TDCC=distribution_warning,tdcc_distribution_warning|continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3149,正達,光電業,range_rebound,D_risk_downgrade,18.6,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,1.27,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=63；量比=1.27；距前高=-2.75%；20日漲幅=31.83%；TDCC=distribution_warning,tdcc_distribution_warning|continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30,
1,industry_core_needs_market_theme,3042,晶技,電子零組件業,range_rebound,D_risk_downgrade,18.6,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,1.03,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=63；量比=1.03；距前高=-1.81%；20日漲幅=31.02%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20,
1,industry_core_needs_market_theme,8110,華東,半導體業,range_rebound,D_risk_downgrade,14.8,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,4.98,,,區間內轉強 / 挑戰前高觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=69；量比=4.98；距前高=-4.76%；20日漲幅=32.48%；TDCC=distribution_warning；權證=call_put_bullish,tdcc_distribution_warning|continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20|short_term_volume_overheat|false_breakout_risk,
1,industry_core_needs_market_theme,3055,蔚華科,電子通路業,revenue_pullback,D_risk_downgrade,14.8,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,0.74,,,營收成長股價回檔；分類分數=84；量比=0.74；距前高=-16.27%；20日漲幅=35.26%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30,
1,industry_core_needs_market_theme,6405,悅城,光電業,pattern,C_watch_only,7.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,3.22,,,型態觀察；型態=platform_right_side；分類分數=54；量比=3.22；距前高=-7.79%；20日漲幅=37.57%；TDCC=distribution_warning,tdcc_distribution_warning|continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20|short_term_volume_overheat|non_ai_non_mainstream_cap,
2,core_ai_related_theme,2485,兆赫,通信網路業,revenue_pullback,B_confirm_needed,72.4,normal,低軌衛星,通訊設備;衛星通訊,low_earth_orbit_satellite_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,low,0.9,,,營收成長股價回檔；分類分數=62；量比=0.90；距前高=-17.38%；20日漲幅=11.32%；TDCC=mild_accumulation；權證=no_signal,,market theme taxonomy expansion; market theme overrides exchange industry
2,core_ai_related_theme,2485,兆赫,通信網路業,pattern,C_watch_only,65.8,normal,低軌衛星,通訊設備;衛星通訊,low_earth_orbit_satellite_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,low,0.9,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.90；距前高=-17.38%；20日漲幅=11.32%；TDCC=mild_accumulation；權證=no_signal,,market theme taxonomy expansion; market theme overrides exchange industry
2,core_ai_related_theme,6284,佳邦,電子零組件業,pattern,C_watch_only,63.0,risk_watch,低軌衛星,保護元件;射頻元件;衛星通訊,low_earth_orbit_satellite_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,low,,,,型態觀察；型態=已突破但未過熱；分類分數=116；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
2,mapped_needs_review,3227,原相,半導體業,pattern,C_watch_only,61.8,risk_watch,感測IC/機器人,感測IC;滑鼠感測;機器人感測,sensor_ic_robotics_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,,,,型態觀察；型態=已突破但未過熱；分類分數=94；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
2,mapped_needs_review,4961,天鈺,半導體業,pattern,C_watch_only,61.0,risk_watch,驅動IC/AI邊緣,驅動IC;電源IC;邊緣AI,driver_power_ic_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,,,,型態觀察；型態=已突破但未過熱；分類分數=90；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
2,mapped_needs_review,8996,高力,電機機械,revenue_pullback,D_risk_downgrade,41.4,hard_exclusion,散熱/能源設備,熱交換器;燃料電池;資料中心散熱,thermal_energy_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,1.25,,,營收成長股價回檔；分類分數=82；量比=1.25；距前高=-16.41%；20日漲幅=-12.05%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
2,mapped_needs_review,2354,鴻準,其他電子業,pattern,D_risk_downgrade,39.0,hard_exclusion,機器人/機構件,機構件;機器人;精密加工,robotics_mechanical_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,,,,型態觀察；型態=接近突破型；分類分數=116；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
2,mapped_needs_review,3481,群創,光電業,pattern,C_watch_only,31.8,high_momentum_risk_follow,消費性電子/面板,面板;顯示器;消費性電子,consumer_electronics_display_theme,core_mainstream_theme,mainstream_growth_theme,company_theme_mapping_auto,medium,1.61,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.61；距前高=-11.11%；20日漲幅=87.10%；TDCC=strong_accumulation；權證=put_inflow,continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20,auto mapped from theme_tags=consumer electronics;panel;display
3,core_ai_related_theme,6235,華孚,電腦及週邊設備業,range_rebound,A_priority_watch,84.8,normal,AI伺服器/機構件,鎂鋁合金;機構件;AI伺服器,ai_server_mechanical_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,2.45,,,區間內轉強 / 挑戰前高觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=69；量比=2.45；距前高=-17.42%；20日漲幅=3.18%；TDCC=mild_accumulation；權證=no_signal,,AI機構件觀察
3,core_ai_related_theme,2353,宏碁,電腦及週邊設備業,range_rebound,B_confirm_needed,78.8,risk_watch,AI PC/品牌通路,PC品牌;AI PC;消費電子,ai_pc_consumer_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,1.74,,,區間內轉強 / 挑戰前高觀察；型態=platform_right_side；分類分數=69；量比=1.74；距前高=-6.57%；20日漲幅=14.08%；TDCC=strong_accumulation；權證=call_put_bullish,repeated_but_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,6862,三集瑞-KY,電子零組件業,range_rebound,B_confirm_needed,76.8,risk_watch,被動元件,電感;磁性元件;AI電源供應鏈,passive_component_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,2.82,,,區間內轉強 / 挑戰前高觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=69；量比=2.82；距前高=-6.41%；20日漲幅=18.55%；TDCC=neutral；權證=call_put_bullish,repeated_but_no_breakout,族群優先於官方產業；被動元件/電感
3,core_ai_related_theme,2420,新巨,電子零組件業,range_rebound,B_confirm_needed,73.8,risk_watch,電源供應鏈,電源;電源供應器;工業電源,power_supply_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,1.6,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=1.60；距前高=-0.62%；20日漲幅=16.43%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout,電源供應鏈
3,core_ai_related_theme,2317,鴻海,其他電子業,pattern,B_confirm_needed,70.0,risk_watch,機器人/AI製造,AI製造;機器人;電動車;伺服器,robotics_ai_manufacturing_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,,,,型態觀察；型態=接近突破型；分類分數=108；TDCC=strong_accumulation；權證=mixed_flow,repeated_but_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,2353,宏碁,電腦及週邊設備業,pattern,B_confirm_needed,69.6,risk_watch,AI PC/品牌通路,PC品牌;AI PC;消費電子,ai_pc_consumer_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,,,,型態觀察；型態=接近突破型；分類分數=98；TDCC=strong_accumulation；權證=call_put_bullish,repeated_but_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,1597,直得,電機機械,revenue_pullback,B_confirm_needed,69.0,risk_watch,機器人/精密傳動,微型滑軌;自動化,robotics_precision_motion_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,1.82,,,營收成長股價回檔；分類分數=70；量比=1.82；距前高=-18.33%；20日漲幅=14.60%；TDCC=mild_accumulation；權證=call_inflow,repeated_but_no_breakout,機器人精密傳動觀察
3,core_ai_related_theme,3583,辛耘,半導體業,pattern,B_confirm_needed,68.8,normal,半導體設備/材料,半導體設備;再生晶圓;設備服務,semiconductor_equipment_material_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,1.55,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=1.55；距前高=-13.17%；20日漲幅=10.59%；TDCC=mild_accumulation；權證=call_inflow,,半導體設備材料主流供應鏈
3,core_ai_related_theme,4576,大銀微系統,電機機械,revenue_pullback,B_confirm_needed,68.4,normal,機器人/精密傳動,線性馬達;伺服;精密平台;半導體設備,robotics_precision_motion_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,0.76,,,營收成長股價回檔；分類分數=62；量比=0.76；距前高=-12.20%；20日漲幅=9.66%；TDCC=mild_accumulation；權證=no_signal,,族群優先於官方產業；與上銀同屬精密傳動/機器人供應鏈
3,core_ai_related_theme,3019,亞光,光電業,revenue_pullback,C_watch_only,67.0,risk_watch,機器人/光學感測,光學鏡頭;感測;機器視覺,robotics_optics_sensor_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,1.16,,,營收成長股價回檔；分類分數=55；量比=1.16；距前高=-6.27%；20日漲幅=4.55%；TDCC=strong_accumulation；權證=call_inflow,repeated_but_no_breakout,機器人光學感測觀察
3,core_ai_related_theme,2317,鴻海,其他電子業,revenue_pullback,C_watch_only,67.0,risk_watch,機器人/AI製造,AI製造;機器人;電動車;伺服器,robotics_ai_manufacturing_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,0.81,,,營收成長股價回檔；分類分數=55；量比=0.81；距前高=-2.23%；20日漲幅=15.60%；TDCC=strong_accumulation；權證=mixed_flow,repeated_but_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
