rank,signal_date,stock_id,stock_name,theme,theme_mainstream_status,tdcc_weekly_increase_score,tdcc_consecutive_accumulation_score,tdcc_1w_change_400,tdcc_1w_change_600,tdcc_1w_change_800,tdcc_1w_change_1000,tdcc_four_threshold_weekly_increase_sum,tdcc_weighted_weekly_increase_score,tdcc_effective_increase_count,tdcc_sync_bonus,tdcc_theme_bonus,volume_ma20_lots,tdcc_low_volume_penalty,tdcc_high_pair_effective_streak_weeks,tdcc_high_pair_streak_bonus,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,tdcc_price_phase,tdcc_phase_group_zh,risk_bucket,risk_bucket_zh,price_return_20d,distance_ma20_pct,relative_return_vs_benchmark,ranking_note_zh,price_context_date,price_context_source,price_start_date_5d,price_start_date_10d,price_start_date_20d,report_price_return_5d,report_price_return_10d,report_price_return_20d,report_distance_ma20_pct,tdcc_facts_zh,price_facts_zh,historical_evidence_status,historical_evidence_zh
34,20260911,2408,南亞科,記憶體儲存,mainstream_leader,29.56,29.56,1.0300000000000011,1.019999999999996,0.9900000000000091,0.8799999999999955,3.9200000000000017,9.56,4,15.0,5.0,75420.84,0.0,1,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-3.7109375,-4.322934355441266,-8.387287964502798,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/2408.csv,20260904,20260828,20260814,-0.6048387096774244,-8.703703703703702,-3.7109375,-4.322934355441266,>400／600／800／1000張：+1.03／+1.02／+0.99／+0.88百分點；800/1000有效連增：1週,截至20260911；5日：-0.60%；10日：-8.70%；20日：-3.71%；距MA20：-4.32%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
35,20260911,1513,中興電,重電電網,mainstream_leader,28.22,28.22,0.759999999999998,0.8100000000000023,0.7199999999999989,0.9199999999999946,3.2099999999999937,8.22,4,15.0,5.0,2314.73,0.0,1,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-2.941176470588236,-0.6173769010691221,-1.4692985465133868,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/1513.csv,20260904,20260828,20260814,-0.30211480362537513,-1.7857142857142905,-2.941176470588236,-0.6173769010691221,>400／600／800／1000張：+0.76／+0.81／+0.72／+0.92百分點；800/1000有效連增：1週,截至20260911；5日：-0.30%；10日：-1.79%；20日：-2.94%；距MA20：-0.62%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
36,20260911,5347,世界,半導體業,mainstream_leader,28.04,28.04,0.8299999999999983,0.9099999999999966,0.8500000000000085,0.7099999999999937,3.299999999999997,8.04,4,15.0,5.0,11753.1,0.0,1,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-1.869158878504673,2.7229740746779862,4.755837742092339,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/5347.csv,20260904,20260828,20260814,5.000000000000004,2.941176470588225,-1.869158878504673,2.7229740746779862,>400／600／800／1000張：+0.83／+0.91／+0.85／+0.71百分點；800/1000有效連增：1週,截至20260911；5日：+5.00%；10日：+2.94%；20日：-1.87%；距MA20：+2.72%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
37,20260911,2049,上銀,機器人,mainstream_leader,27.66,27.66,0.7199999999999989,1.0800000000000125,0.7000000000000028,0.6700000000000017,3.170000000000016,7.66,4,15.0,5.0,4836.49,0.0,1,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-3.8821954484605126,0.23733072734888339,1.7288451177319808,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/2049.csv,20260904,20260828,20260814,-1.1019283746556474,1.412429378531077,-3.8821954484605126,0.23733072734888339,>400／600／800／1000張：+0.72／+1.08／+0.70／+0.67百分點；800/1000有效連增：1週,截至20260911；5日：-1.10%；10日：+1.41%；20日：-3.88%；距MA20：+0.24%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
38,20260911,2337,旺宏,半導體業,mainstream_leader,27.64,27.64,0.7000000000000028,0.6799999999999997,0.779999999999994,0.8099999999999952,2.9699999999999918,7.64,4,15.0,5.0,40631.25,0.0,1,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-13.138686131386857,-3.6046982584042153,-5.612438015739807,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/2337.csv,20260904,20260828,20260814,-2.0576131687242816,-5.928853754940711,-13.138686131386857,-3.6046982584042153,>400／600／800／1000張：+0.70／+0.68／+0.78／+0.81百分點；800/1000有效連增：1週,截至20260911；5日：-2.06%；10日：-5.93%；20日：-13.14%；距MA20：-3.60%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
39,20260911,3042,晶技,被動元件,mainstream_leader,27.55,27.55,-0.07000000000000028,0.8900000000000006,1.240000000000002,1.7800000000000011,3.9100000000000037,12.55,3,10.0,5.0,16317.68,0.0,1,0.0,1,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-2.4930747922437657,-3.601259756264541,-6.314883995547104,有效級距增加 3/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/3042.csv,20260904,20260828,20260814,1.4409221902017322,-6.6312997347480085,-2.4930747922437657,-3.601259756264541,>400／600／800／1000張：-0.07／+0.89／+1.24／+1.78百分點；800/1000有效連增：1週,截至20260911；5日：+1.44%；10日：-6.63%；20日：-2.49%；距MA20：-3.60%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
40,20260911,2338,光罩,半導體業,mainstream_leader,27.46,27.46,0.6499999999999986,0.8500000000000014,0.8500000000000014,0.6400000000000006,2.990000000000002,7.46,4,15.0,5.0,5149.32,0.0,1,0.0,1,True,True,overheated_after_tdcc,TDCC 後股價過熱,strong_but_overheated,短線過熱,20.42875157629256,20.451535599419813,19.69141573920091,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/2338.csv,20260904,20260828,20260814,23.70466321243523,19.375000000000007,20.42875157629256,20.451535599419813,>400／600／800／1000張：+0.65／+0.85／+0.85／+0.64百分點；800/1000有效連增：1週,截至20260911；5日：+23.70%；10日：+19.38%；20日：+20.43%；距MA20：+20.45%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
41,20260911,5547,久舜,建材營造,mainstream_leader,27.38,27.38,0.8600000000000136,0.0,0.0,4.130000000000003,4.990000000000016,17.38,2,5.0,5.0,22500.0,0.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 2/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/5547.csv,20260904,20260828,20260814,1.526717557251911,0.5037783375314797,0.5037783375314797,0.5544354838709742,>400／600／800／1000張：+0.86／+0.00／+0.00／+4.13百分點；800/1000有效連增：0週,截至20260911；5日：+1.53%；10日：+0.50%；20日：+0.50%；距MA20：+0.55%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
42,20260911,6182,合晶,半導體業,mainstream_leader,27.1,27.1,0.870000000000001,0.7699999999999996,0.6699999999999982,0.6700000000000017,2.9800000000000004,7.1,4,15.0,5.0,59069.0,0.0,1,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-6.278026905829592,-5.150896301338781,-3.18533872849589,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6182.csv,20260904,20260828,20260814,-5.855855855855852,-5.000000000000004,-6.278026905829592,-5.150896301338781,>400／600／800／1000張：+0.87／+0.77／+0.67／+0.67百分點；800/1000有效連增：1週,截至20260911；5日：-5.86%；10日：-5.00%；20日：-6.28%；距MA20：-5.15%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
43,20260911,6527,明達醫,生技醫療業,mainstream_leader,27.0,27.0,0.6999999999999957,0.7000000000000028,0.6999999999999957,0.6999999999999957,2.79999999999999,7.0,4,15.0,5.0,22200.0,0.0,1,0.0,19,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,2.156334231805923,1.0060630288493577,3.5596277144571253,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6527.csv,20260904,20260828,20260814,2.156334231805923,1.744966442953011,2.156334231805923,1.0060630288493577,>400／600／800／1000張：+0.70／+0.70／+0.70／+0.70百分點；800/1000有效連增：1週,截至20260911；5日：+2.16%；10日：+1.74%；20日：+2.16%；距MA20：+1.01%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
44,20260911,4967,十銓,半導體業,mainstream_leader,26.86,26.86,2.4499999999999993,4.4399999999999995,1.6300000000000008,-1.0899999999999999,8.52,11.86,3,10.0,5.0,4692.4,0.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 3/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/4967.csv,20260904,20260828,20260814,1.6304347826086918,2.5594149908592323,2.0000000000000018,2.662640680757611,>400／600／800／1000張：+2.45／+4.44／+1.63／-1.09百分點；800/1000有效連增：0週,截至20260911；5日：+1.63%；10日：+2.56%；20日：+2.00%；距MA20：+2.66%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
45,20260911,2303,聯電,半導體業,mainstream_leader,26.86,31.86,0.75,0.7199999999999989,0.6899999999999977,0.6499999999999915,2.809999999999988,6.86,4,15.0,5.0,167919.34,0.0,2,5.0,2,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,16.115702479338843,9.958912150264121,8.393338816123974,有效級距增加 4/4（持股比率週變化 >0.5個百分點）；800/1000張有效連續增加 2 週,20260911,data/stock_price_history/2303.csv,20260904,20260828,20260814,8.07692307692307,8.07692307692307,16.115702479338843,9.958912150264121,>400／600／800／1000張：+0.75／+0.72／+0.69／+0.65百分點；800/1000有效連增：2週,截至20260911；5日：+8.08%；10日：+8.08%；20日：+16.12%；距MA20：+9.96%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
46,20260911,2388,威盛,半導體業,mainstream_leader,26.8,26.8,0.5900000000000034,0.6000000000000085,0.9900000000000091,0.5099999999999909,2.690000000000012,6.8,4,15.0,5.0,4273.71,0.0,1,0.0,3,True,True,tdcc_leading_price,TDCC 領先股價 / 潛伏吸籌,strong_but_pre_move,籌碼強但尚未發動,-1.1826544021024898,0.3871312241356284,2.9085030516156407,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/2388.csv,20260904,20260828,20260814,-7.616707616707618,2.592087312414737,-1.1826544021024898,0.3871312241356284,>400／600／800／1000張：+0.59／+0.60／+0.99／+0.51百分點；800/1000有效連增：1週,截至20260911；5日：-7.62%；10日：+2.59%；20日：-1.18%；距MA20：+0.39%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
47,20260911,3605,宏致,電子零組件業,mainstream_leader,26.64,26.64,0.8400000000000034,-0.04999999999999716,1.5399999999999991,1.5700000000000003,3.950000000000003,11.64,3,10.0,5.0,13445.59,0.0,1,0.0,2,False,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-6.8441064638783295,0.6987258528565521,-6.172133879119713,有效級距增加 3/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/3605.csv,20260904,20260828,20260814,3.813559322033888,-6.488549618320616,-6.8441064638783295,0.6987258528565521,>400／600／800／1000張：+0.84／-0.05／+1.54／+1.57百分點；800/1000有效連增：1週,截至20260911；5日：+3.81%；10日：-6.49%；20日：-6.84%；距MA20：+0.70%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
48,20260911,6116,彩晶,光電業,mainstream_leader,26.37,26.37,0.6400000000000006,0.6700000000000017,0.6099999999999994,0.6400000000000006,2.5600000000000023,6.37,4,15.0,5.0,30079.57,0.0,1,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,1.4388489208633004,-0.9135628952916419,-2.442204950454274,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6116.csv,20260904,20260828,20260814,0.3558718861209842,-2.758620689655178,1.4388489208633004,-0.9135628952916419,>400／600／800／1000張：+0.64／+0.67／+0.61／+0.64百分點；800/1000有效連增：1週,截至20260911；5日：+0.36%；10日：-2.76%；20日：+1.44%；距MA20：-0.91%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
49,20260911,2033,佳大,鋼鐵工業,mainstream_leader,26.12,41.12,0.5799999999999983,0.5400000000000063,0.5400000000000063,0.7099999999999937,2.3700000000000045,6.12,4,15.0,5.0,1492.35,0.0,4,15.0,5,True,True,price_leading_tdcc,股價領先 TDCC / 追高風險,strong_but_late,股價已領先,25.663716814159287,16.024920845674593,11.037663302553725,有效級距增加 4/4（持股比率週變化 >0.5個百分點）；800/1000張有效連續增加 4 週,20260911,data/stock_price_history/2033.csv,20260904,20260828,20260814,9.021113243761981,10.72124756335282,25.663716814159287,16.024920845674593,>400／600／800／1000張：+0.58／+0.54／+0.54／+0.71百分點；800/1000有效連增：4週,截至20260911；5日：+9.02%；10日：+10.72%；20日：+25.66%；距MA20：+16.02%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
50,20260911,2425,承啟,電腦及週邊設備業,mainstream_leader,25.85,25.85,0.509999999999998,0.5300000000000011,0.6000000000000014,0.6199999999999974,2.259999999999998,5.85,4,15.0,5.0,1263.04,0.0,1,0.0,4,True,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-10.09732360097323,-2.2034010454575426,-3.208388438344778,有效級距增加 4/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/2425.csv,20260904,20260828,20260814,-2.506596306068587,-3.5248041775456818,-10.09732360097323,-2.2034010454575426,>400／600／800／1000張：+0.51／+0.53／+0.60／+0.62百分點；800/1000有效連增：1週,截至20260911；5日：-2.51%；10日：-3.52%；20日：-10.10%；距MA20：-2.20%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
51,20260911,7795,長廣,電子零組件業,mainstream_leader,25.77,25.77,0.730000000000004,0.46999999999999886,1.3000000000000114,1.3000000000000043,3.8000000000000185,10.77,3,10.0,5.0,1317.14,0.0,1,0.0,2,True,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-5.4104477611940265,-6.327944572748267,-9.7899672395225,有效級距增加 3/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/7795.csv,20260904,20260828,20260814,0.3960396039603964,-10.106382978723405,-5.4104477611940265,-6.327944572748267,>400／600／800／1000張：+0.73／+0.47／+1.30／+1.30百分點；800/1000有效連增：1週,截至20260911；5日：+0.40%；10日：-10.11%；20日：-5.41%；距MA20：-6.33%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
52,20260911,3624,光頡,被動元件,non_mainstream_watch,25.74,25.74,3.720000000000006,2.759999999999998,1.8599999999999994,0.23000000000000398,8.570000000000007,15.74,3,10.0,0.0,12041.4,0.0,0,0.0,1,True,True,overheated_after_tdcc,TDCC 後股價過熱,strong_but_overheated,短線過熱,39.10614525139664,33.576524864545895,37.43557630418386,有效級距增加 3/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/3624.csv,20260904,20260828,20260814,33.583690987124456,35.62091503267975,39.10614525139664,33.576524864545895,>400／600／800／1000張：+3.72／+2.76／+1.86／+0.23百分點；800/1000有效連增：0週,截至20260911；5日：+33.58%；10日：+35.62%；20日：+39.11%；距MA20：+33.58%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
53,20260911,8358,金居,PCB / CCL / ABF材料,mainstream_leader,25.1,25.1,0.020000000000003126,0.28999999999999915,1.6600000000000037,2.379999999999999,4.350000000000005,15.1,2,5.0,5.0,18642.9,0.0,1,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,13.185530921820309,1.7411369834277268,-8.866738360171755,有效級距增加 2/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/8358.csv,20260904,20260828,20260814,-3.0000000000000027,-10.68139963167587,13.185530921820309,1.7411369834277268,>400／600／800／1000張：+0.02／+0.29／+1.66／+2.38百分點；800/1000有效連增：1週,截至20260911；5日：-3.00%；10日：-10.68%；20日：+13.19%；距MA20：+1.74%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
54,20260911,8150,南茂,記憶體儲存,mainstream_leader,24.8,29.8,0.3400000000000034,0.6999999999999957,0.6999999999999957,1.490000000000002,3.229999999999997,9.8,3,10.0,5.0,22085.81,0.0,2,5.0,3,True,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-5.658324265505987,-3.2366071428571286,-3.882479288423401,有效級距增加 3/4（持股比率週變化 >0.5個百分點）；800/1000張有效連續增加 2 週,20260911,data/stock_price_history/8150.csv,20260904,20260828,20260814,-3.7735849056603654,-4.198895027624305,-5.658324265505987,-3.2366071428571286,>400／600／800／1000張：+0.34／+0.70／+0.70／+1.49百分點；800/1000有效連增：2週,截至20260911；5日：-3.77%；10日：-4.20%；20日：-5.66%；距MA20：-3.24%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
55,20260911,4961,天鈺,半導體業,mainstream_leader,24.16,24.16,0.9299999999999997,1.4100000000000037,0.75,2.0400000000000063,5.13000000000001,14.16,4,15.0,5.0,654.35,10.0,1,0.0,6,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,3.9755351681957096,1.9031919676307574,5.906477851002146,有效級距增加 4/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/4961.csv,20260904,20260828,20260814,2.7190332326284095,5.590062111801242,3.9755351681957096,1.9031919676307574,>400／600／800／1000張：+0.93／+1.41／+0.75／+2.04百分點；800/1000有效連增：1週,截至20260911；5日：+2.72%；10日：+5.59%；20日：+3.98%；距MA20：+1.90%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
