generated_at,data_family_id,data_version,source_id,source_kind,market,industry_schema,source_url,raw_archive_ref,raw_payload_sha256,source_row_sha256,source_table_date,source_table_date_raw,observed_at,first_observed_at,source_available_at,availability_precision,pit_status,historical_pit_eligible,research_asof_join_allowed,allowed_for_formal_model_use,fiscal_year,fiscal_year_roc,fiscal_quarter,fiscal_period,statement_scope,period_basis,monetary_unit,per_share_unit,stock_id,stock_name,revision_id,revision_number,revision_count,supersedes_revision_id,is_latest_known_revision,operating_revenue,operating_cost,gross_profit,operating_expenses,operating_income,non_operating_income_expense,pretax_income,income_tax_expense,net_income,parent_net_income,basic_eps,gross_margin_pct,operating_margin_pct,net_margin_pct,margin_derivation_status,metric_completeness_status,source_metric_labels,provenance_status,numerical_anomaly_candidate,numerical_anomaly_triggers,anomaly_disposition,primary_metric_retained,anomaly_evidence_status,coverage_note
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,75923504ef55152dd9fe316197b4962c814d8d8fc560082b26d763194488d4bd,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2438,翔耀,fa07e18b0cd6f121fd7fd6dce5e80483462c1a3b6b2fa3043e01729ddd4177c2,1,1,,True,170684,145049,25635,52339,-26704,-4279,-30983,0,-30983,-20302,-0.32,15.0190,-15.6453,-18.1523,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,8479703eea08b0c693df68b3ab20ab715f1a74f3be24fa1456ebf99555901eb8,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2439,美律,a819a2faeddda6f960633e297ab1fdfcf0c62a18bf0ff5795ce74efe9fbcc2e6,1,1,,True,10970652,9673180,1297472,1090968,206504,221258,427762,42780,384982,257754,1.03,11.8268,1.8823,3.5092,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,604c59553c102e91a7ed3e58b2a9ee016ba37639d62d535b576b49988ac83850,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2440,太空梭,990156b01390b06384a339393ccd816db9f6a0ac2567b06c92913775d8468d2f,1,1,,True,1009672,950366,59306,33989,25317,-1648,23669,3639,20030,20030,0.14,5.8738,2.5074,1.9838,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,bc478b6b322631b179e6d88a3d3f0035071b30dd92950098a8365715402c55bd,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2441,超豐,5b813b1e73b1a5ad2e1cc95e8803dc757d24dfda801f6ffaddddd348a5221848,1,1,,True,4722344,3606510,1115834,192218,923616,84968,1008584,210655,797929,797945,1.4,23.6288,19.5584,16.8969,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,94605d900b302edaab80793788cec8c057ecd4c8f26d9ab7a1975a1842bcd5da,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2442,新美齊,8d86eb52911879d595f4d82513aa872dfef7d99345bce857fd3232a81e18fa51,1,1,,True,3189806,2269705,920101,198507,721594,36121,757715,168597,589118,363574,1.14,28.8450,22.6219,18.4688,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,ad67bb1b52d6e7f890b9d14a08cc1e33ad5454ac2e6eccf3332cd660d1d1dbb0,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2444,兆勁,72421cdd03eb4f0a9a6df71034c74940d2518dc046896806b48ada3a705fafa2,1,1,,True,203399,201660,1739,57914,-56175,4064,-52111,0,-52111,-52111,-0.51,0.8550,-27.6181,-25.6201,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,dccda3741153bd54eb83766a2ef92c1d0d31d40bac7b4b89e06ca4ed0cb2e0fa,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2449,京元電子,23aab34f4eff864826f6a4375fe1e6ccacbc77d451b7ced54bd5f257feb9b198,1,1,,True,10191943,6141360,4050583,1278625,2771958,36322,2808280,521735,2286545,2286437,1.87,39.7430,27.1975,22.4348,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,44cde049f8b6860ddc7cc19d67055592ad6f6301ae98777b936b519baaeb9a4a,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2450,神腦,9719fb2a029e52b5b421cb7f5c0a52235a8c550a4f420252f02c2fad5398506c,1,1,,True,8712584,7869993,842591,780130,61806,18819,80625,15611,65014,65070,0.25,9.6710,0.7094,0.7462,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,71d0da308a3e5bc3a4f9686a983e616c63972479a3b879543b273a169f28dd51,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2451,創見,6a481d1c1105475e74107d6124ba6e77bb5ddde47b919995b6c6812dfb9c8385,1,1,,True,13628469,3217780,10410689,625657,9785032,304901,10089933,1967444,8122489,8122489,18.93,76.3893,71.7985,59.5994,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,ca255a9ff116882dc9b6721c4ca7bb8b5d118b4015e618d614e2ec663a744135,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,2453,凌群,0fdad9a277e86559bc451eb73a66eee026277dd021d96a78a68a4b7f2e6cb3a6,1,1,,True,1583059,1191771,391288,282864,108424,7985,116409,27107,89302,90493,0.9,24.7172,6.8490,5.6411,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
